time_s,raw_roll_deg,raw_pitch_deg
257.87000,-7.56377,1.69177
257.88000,-7.54749,1.81658
257.89000,-7.87511,2.25257
257.90000,-7.79356,2.22012
257.91000,-7.91207,1.99711
257.92000,-7.79854,2.17554
257.93000,-7.94984,1.78762
257.94000,-7.79053,2.05074
257.95000,-7.76435,2.49143
257.96000,-7.51883,2.42203
257.97000,-7.68599,2.12898
257.98000,-7.84067,2.15908
257.99000,-7.71894,2.27925
258.00000,-7.73848,2.64127
258.01000,-8.02705,2.83905
258.02000,-7.78051,2.42824
258.03000,-7.53353,2.71117
258.04000,-7.70416,2.42403
258.05000,-7.40495,2.59885
258.06000,-7.39802,2.84738
258.07000,-7.55662,2.73218
258.08000,-7.19344,2.92410
258.09000,-7.09463,2.97224
258.10000,-7.16823,2.85255
258.11000,-7.37818,2.82954
258.12000,-7.61047,3.10252
258.13000,-7.38749,3.17802
258.14000,-7.60667,3.01552
258.15000,-7.50516,3.05647
258.16000,-7.46286,3.53208
258.17000,-7.34627,3.01575
258.18000,-7.58079,3.60859
258.19000,-7.32023,3.33598
258.20000,-7.16320,3.47226
258.21000,-6.93232,3.58016
258.22000,-7.23717,3.61482
258.23000,-7.04002,3.65916
258.24000,-7.09666,3.47507
258.25000,-7.02353,3.42964
258.26000,-7.55048,3.52173
258.27000,-6.78362,3.95003
258.28000,-6.83409,4.18063
258.29000,-7.06984,3.81134
258.30000,-6.83020,3.42313
258.31000,-7.10211,3.81526
258.32000,-6.99365,3.84754
258.33000,-7.39940,3.77276
258.34000,-7.11252,4.12947
258.35000,-6.94369,4.12880
258.36000,-6.71202,4.25591
258.37000,-6.61546,4.07291
258.38000,-6.90576,4.07447
258.39000,-7.15385,4.13833
258.40000,-6.82772,4.36583
258.41000,-6.59328,4.56773
258.42000,-6.60227,4.56804
258.43000,-7.09426,4.71542
258.44000,-6.39415,4.38795
258.45000,-6.69998,4.38037
258.46000,-6.61443,4.33104
258.47000,-6.77700,4.55669
258.48000,-6.69648,4.82666
258.49000,-6.26684,4.67152
258.50000,-6.45970,4.68123
258.51000,-6.43949,4.71311
258.52000,-6.42312,4.62352
258.53000,-6.51037,4.37016
258.54000,-6.09154,4.65918
258.55000,-5.71452,4.88345
258.56000,-6.19663,4.82355
258.57000,-6.36989,5.02211
258.58000,-6.10462,5.13601
258.59000,-6.19328,4.85278
258.60000,-6.20240,5.02671
258.61000,-5.98088,5.14050
258.62000,-5.96441,5.14664
258.63000,-6.11220,5.22193
258.64000,-6.23653,5.40143
258.65000,-5.87352,5.53117
258.66000,-5.90212,5.36209
258.67000,-6.09096,5.71395
258.68000,-5.79784,5.52165
258.69000,-5.97150,5.53724
258.70000,-5.54893,5.54689
258.71000,-5.45877,5.26474
258.72000,-5.83129,5.50672
258.73000,-5.61420,5.71536
258.74000,-5.86884,5.62007
258.75000,-5.84648,5.98685
258.76000,-5.55665,5.56586
258.77000,-5.57579,5.87836
258.78000,-6.20958,5.59400
258.79000,-5.60917,5.53625
258.80000,-5.71565,5.92084
258.81000,-5.31002,5.83712
258.82000,-5.35193,5.76291
258.83000,-5.27556,5.88387
258.84000,-5.16228,6.36279
258.85000,-5.40832,5.85125
258.86000,-5.18092,5.98411
258.87000,-5.00703,6.28602
258.88000,-5.07493,6.03730
258.89000,-5.21373,5.86857
258.90000,-4.87305,6.23580
258.91000,-4.68295,6.23422
258.92000,-4.81748,6.35955
258.93000,-4.96949,6.31052
258.94000,-4.80906,6.25174
258.95000,-4.81310,6.56154
258.96000,-4.99483,6.31458
258.97000,-4.72633,6.36340
258.98000,-5.03868,6.88562
258.99000,-4.70048,6.62228
259.00000,-4.87510,6.40567
259.01000,-4.39139,6.33515
259.02000,-4.62364,6.77549
259.03000,-4.75966,6.46855
259.04000,-4.89582,6.54097
259.05000,-4.42161,6.47479
259.06000,-4.51600,6.43125
259.07000,-4.53776,6.62114
259.08000,-4.53333,6.65843
259.09000,-4.30840,6.53767
259.10000,-4.27846,6.95114
259.11000,-4.06540,7.00494
259.12000,-4.21334,6.92038
259.13000,-4.36778,6.57419
259.14000,-4.33177,7.09670
259.15000,-3.77931,6.65091
259.16000,-3.79482,7.22288
259.17000,-3.92060,7.03204
259.18000,-4.04142,6.80934
259.19000,-3.99528,6.82425
259.20000,-4.02949,7.02930
259.21000,-3.59603,7.00860
259.22000,-3.20329,7.19083
259.23000,-3.52948,7.04438
259.24000,-3.89974,7.07361
259.25000,-3.51095,7.30562
259.26000,-3.79894,6.99098
259.27000,-3.72142,6.90530
259.28000,-3.43963,7.45871
259.29000,-3.57115,7.09178
259.30000,-3.70733,7.22088
259.31000,-3.50732,7.28646
259.32000,-3.12606,6.91516
259.33000,-3.21062,7.09516
259.34000,-3.31944,7.52909
259.35000,-3.65255,7.46134
259.36000,-3.02012,7.44029
259.37000,-3.04412,7.30541
259.38000,-2.89977,7.22174
259.39000,-2.92389,7.65239
259.40000,-2.99735,7.47992
259.41000,-3.22072,7.75395
259.42000,-3.27840,7.47171
259.43000,-2.63412,7.37149
259.44000,-2.79816,7.40767
259.45000,-2.40290,7.72927
259.46000,-2.56630,7.60296
259.47000,-2.66377,7.46549
259.48000,-2.88049,7.56271
259.49000,-2.34066,7.65636
259.50000,-2.49306,7.44409
259.51000,-2.23538,7.77673
259.52000,-2.25540,7.51327
259.53000,-2.11509,7.54088
259.54000,-2.40690,7.61963
259.55000,-1.93859,7.85143
259.56000,-1.83493,7.73103
259.57000,-2.13831,7.77504
259.58000,-2.25316,7.82782
259.59000,-2.24919,7.51761
259.60000,-2.24116,7.60481
259.61000,-2.08297,7.67978
259.62000,-2.10358,7.55443
259.63000,-2.09163,7.54175
259.64000,-1.92042,7.74421
259.65000,-2.04360,7.88116
259.66000,-1.72392,7.84969
259.67000,-1.89125,7.89363
259.68000,-1.47373,8.22955
259.69000,-1.60955,7.94974
259.70000,-1.78829,7.63900
259.71000,-1.53014,7.98773
259.72000,-1.52502,7.81865
259.73000,-1.25716,8.13734
259.74000,-1.08377,7.74246
259.75000,-1.18454,7.77162
259.76000,-1.27073,7.58739
259.77000,-1.08282,8.00633
259.78000,-0.76467,7.76307
259.79000,-0.73133,7.89827
259.80000,-0.81976,8.04864
259.81000,-1.32776,8.01003
259.82000,-0.77750,8.03020
259.83000,-1.02404,7.86346
259.84000,-0.88601,8.04048
259.85000,-0.69040,7.90257
259.86000,-0.74227,7.61747
259.87000,-0.40378,7.73566
259.88000,-0.91711,8.10137
259.89000,-0.22964,8.08417
259.90000,-0.20787,7.92527
259.91000,-0.31191,8.21023
259.92000,-0.11432,7.93368
259.93000,-0.26420,8.22723
259.94000,-0.27300,8.25745
259.95000,-0.50873,7.93184
259.96000,-0.55230,7.82917
259.97000,-0.08405,7.85575
259.98000,-0.03603,8.30448
259.99000,0.00214,8.31910
260.00000,0.03615,8.27442
260.01000,0.19868,8.04428
260.02000,0.12135,8.03704
260.03000,0.37908,8.43722
260.04000,0.20939,7.97740
260.05000,0.24576,7.91387
260.06000,0.46422,7.97587
260.07000,0.39787,7.99076
260.08000,0.57830,8.08701
260.09000,0.35192,8.16248
260.10000,0.53494,7.91124
260.11000,0.27584,8.07719
260.12000,0.41311,7.70933
260.13000,0.69581,7.84981
260.14000,0.65979,7.69777
260.15000,0.71458,7.97282
260.16000,1.07854,7.95163
260.17000,0.79846,8.13650
260.18000,0.79242,7.94176
260.19000,0.97168,8.06806
260.20000,1.05965,8.12193
260.21000,1.18696,7.84652
260.22000,1.22855,8.07518
260.23000,0.88988,7.86633
260.24000,1.46202,8.29166
260.25000,1.10394,7.85028
260.26000,1.29165,7.64152
260.27000,1.03623,7.93771
260.28000,1.18333,7.94063
260.29000,1.03545,7.82201
260.30000,1.55964,7.61152
260.31000,1.30361,7.77370
260.32000,1.21886,7.79887
260.33000,1.55277,7.97682
260.34000,1.85233,7.89325
260.35000,1.59136,7.64597
260.36000,1.89469,8.07708
260.37000,1.51143,7.72877
260.38000,1.67431,7.65165
260.39000,2.03935,7.59106
260.40000,2.01522,7.72811
260.41000,1.79311,7.65296
260.42000,2.07439,7.44104
260.43000,2.39044,7.45775
260.44000,2.40886,7.79251
260.45000,2.03928,7.56046
260.46000,2.48214,7.95873
260.47000,2.44362,7.58713
260.48000,2.77232,7.80095
260.49000,2.67783,7.68931
260.50000,2.25409,7.57673
260.51000,2.30253,7.54416
260.52000,2.58793,7.37714
260.53000,2.52266,7.90695
260.54000,2.53747,7.01714
260.55000,2.83922,7.29103
260.56000,2.57792,7.63668
260.57000,2.37330,7.40725
260.58000,2.87250,7.62626
260.59000,3.08545,7.07504
260.60000,2.78030,7.69233
260.61000,3.07432,7.46436
260.62000,2.81903,7.41194
260.63000,3.41368,7.49986
260.64000,2.97076,7.57034
260.65000,3.40494,7.14933
260.66000,3.30473,7.39212
260.67000,3.08862,7.29253
260.68000,3.63086,7.15889
260.69000,3.40001,7.25372
260.70000,3.30822,7.06120
260.71000,3.27507,7.03599
260.72000,3.73578,7.17372
260.73000,3.53917,6.93244
260.74000,3.73679,7.24312
260.75000,3.35675,6.88967
260.76000,3.25243,7.25705
260.77000,3.66939,7.19164
260.78000,3.79727,6.71709
260.79000,3.65347,6.98458
260.80000,3.67312,6.79496
260.81000,3.98257,6.97812
260.82000,3.89509,6.61933
260.83000,3.74619,7.02131
260.84000,4.00399,6.58404
260.85000,4.12108,6.84046
260.86000,3.96094,6.99927
260.87000,4.14183,7.11926
260.88000,4.27464,6.72161
260.89000,4.15032,6.58923
260.90000,4.26801,6.81673
260.91000,3.97156,6.88072
260.92000,4.09849,6.28773
260.93000,4.32061,6.95313
260.94000,4.51748,6.59928
260.95000,4.28764,6.54631
260.96000,4.66770,6.60514
260.97000,4.91476,6.42312
260.98000,4.63050,6.08129
260.99000,4.38930,6.70455
261.00000,4.94759,6.61130
261.01000,5.02413,6.82609
261.02000,4.56264,6.48004
261.03000,4.82111,6.47042
261.04000,4.82416,6.35437
261.05000,4.69903,6.36225
261.06000,5.07808,6.28083
261.07000,4.99253,6.05945
261.08000,5.01536,6.22503
261.09000,5.23813,6.04714
261.10000,4.97035,6.00700
261.11000,5.03737,6.28051
261.12000,5.02196,6.21248
261.13000,5.25399,6.02479
261.14000,5.25560,6.12043
261.15000,5.09149,5.91700
261.16000,5.14475,5.88742
261.17000,5.26445,6.44238
261.18000,5.19057,6.06644
261.19000,5.47487,6.33530
261.20000,5.64193,5.88801
261.21000,5.74043,5.77179
261.22000,5.46137,5.80418
261.23000,5.09445,5.93367
261.24000,5.50933,5.74306
261.25000,5.53725,5.48865
261.26000,5.38080,5.61300
261.27000,5.48195,5.56761
261.28000,5.45431,5.76421
261.29000,5.69216,5.66311
261.30000,5.87851,5.51106
261.31000,5.77836,5.67806
261.32000,6.37608,5.36827
261.33000,5.88585,5.16756
261.34000,5.65477,5.32252
261.35000,5.74565,5.44096
261.36000,6.10736,5.40352
261.37000,6.37912,5.04058
261.38000,6.43119,5.14813
261.39000,6.19007,5.25456
261.40000,6.56844,5.24253
261.41000,6.37802,4.96370
261.42000,6.31275,5.21773
261.43000,6.01122,5.10860
261.44000,6.12124,4.84610
261.45000,6.23547,5.00464
261.46000,6.54582,4.76721
261.47000,6.55074,5.14709
261.48000,6.29373,4.58242
261.49000,6.43199,4.84024
261.50000,6.48502,4.39855
261.51000,6.62691,4.78852
261.52000,6.48495,4.74520
261.53000,6.63240,4.53304
261.54000,6.45055,4.49455
261.55000,6.41816,4.35507
261.56000,6.67054,4.53749
261.57000,6.85524,4.23232
261.58000,6.87335,4.14815
261.59000,6.62245,4.15944
261.60000,6.82383,4.26890
261.61000,6.45345,4.27300
261.62000,6.93422,4.39992
261.63000,6.96522,4.22935
261.64000,6.88035,4.23770
261.65000,6.62814,4.20355
261.66000,7.07477,3.77793
261.67000,6.90025,3.81873
261.68000,7.08409,3.92790
261.69000,7.05647,4.13615
261.70000,6.96885,3.70835
261.71000,7.25369,4.02698
261.72000,6.83098,3.77986
261.73000,6.95883,4.14402
261.74000,7.24506,3.59621
261.75000,7.17522,3.60791
261.76000,7.35748,3.65096
261.77000,7.10415,3.98731
261.78000,7.23340,3.70649
261.79000,7.30306,3.58200
261.80000,7.11322,3.26085
261.81000,7.08666,3.50504
261.82000,7.51576,3.30700
261.83000,7.34224,3.53604
261.84000,7.16949,3.24290
261.85000,7.37186,3.06781
261.86000,7.65141,3.31454
261.87000,7.47296,3.14405
261.88000,7.26162,3.20864
261.89000,7.46024,2.90348
261.90000,7.75926,2.63300
261.91000,7.44131,2.89353
261.92000,7.82579,3.34126
261.93000,7.66579,2.75528
261.94000,7.43266,2.84131
261.95000,7.43076,2.82984
261.96000,7.64339,2.88737
261.97000,7.67617,2.95906
261.98000,7.32943,2.72934
261.99000,7.48918,2.87665
262.00000,7.70227,2.39412
262.01000,7.82898,2.38715
262.02000,7.80383,2.53927
262.03000,7.62158,2.32133
262.04000,7.77055,2.49909
262.05000,7.46550,2.08705
262.06000,7.61213,2.09706
262.07000,7.94229,2.12718
262.08000,8.01300,2.40889
262.09000,7.84018,2.20457
262.10000,7.53282,1.85114
262.11000,7.84786,1.62733
262.12000,7.43148,1.82396
262.13000,8.08454,1.77538
262.14000,7.82777,1.65446
262.15000,8.18716,1.89254
262.16000,7.60538,1.68640
262.17000,7.94400,1.72985
262.18000,7.99080,1.48382
262.19000,7.83274,1.83536
262.20000,7.98045,1.48280
262.21000,7.81293,1.53653
262.22000,8.04657,1.56752
262.23000,8.11422,1.31096
262.24000,7.86198,1.49812
262.25000,7.89079,1.13260
262.26000,8.10697,1.14267
262.27000,8.02899,1.27926
262.28000,7.99167,0.97647
262.29000,7.97420,1.19756
262.30000,7.81339,1.41483
262.31000,7.80345,1.03342
262.32000,7.74501,0.89392
262.33000,8.14219,1.04358
262.34000,7.85114,0.86187
262.35000,8.10224,0.82037
262.36000,8.03693,0.61368
262.37000,8.00811,0.72702
262.38000,8.30582,0.32320
262.39000,8.24267,0.40699
262.40000,7.83315,0.32543
262.41000,8.19245,0.56607
262.42000,7.89564,0.28000
262.43000,7.81281,0.02085
262.44000,8.15260,0.45407
262.45000,7.76401,0.04864
262.46000,8.24555,-0.03650
262.47000,8.13810,0.43696
262.48000,8.06368,-0.00224
262.49000,8.06952,0.19041
262.50000,7.89562,-0.15214
262.51000,8.25510,0.14914
262.52000,7.92561,-0.03344
262.53000,8.42809,-0.14637
262.54000,8.01344,-0.67746
262.55000,7.79370,-0.17003
262.56000,8.10476,-0.44714
262.57000,7.65821,-0.34179
262.58000,8.16242,-0.73068
262.59000,8.04566,-0.43686
262.60000,8.43916,-0.43116
262.61000,7.94043,-0.74278
262.62000,8.07367,-0.92592
262.63000,8.24863,-0.62758
262.64000,8.04571,-1.06805
262.65000,7.91175,-0.89590
262.66000,7.83786,-0.32875
262.67000,7.90949,-0.71720
262.68000,7.78017,-0.84963
262.69000,7.78076,-0.83419
262.70000,7.79850,-1.00899
262.71000,8.01771,-1.32103
262.72000,8.12661,-1.45248
262.73000,7.92664,-1.09394
262.74000,7.73519,-1.33756
262.75000,7.98402,-1.35144
262.76000,7.87273,-1.12759
262.77000,7.97507,-1.33194
262.78000,8.12246,-1.61577
262.79000,8.03474,-1.75116
262.80000,7.58495,-1.44930
262.81000,7.70931,-1.42896
262.82000,7.74101,-1.66756
262.83000,7.99949,-1.74297
262.84000,8.05830,-1.57050
262.85000,7.73050,-1.79692
262.86000,7.92000,-1.77720
262.87000,7.89078,-1.72298
262.88000,7.69413,-2.09238
262.89000,7.80135,-1.99442
262.90000,7.55452,-1.81202
262.91000,7.40637,-2.01595
262.92000,7.26540,-2.02672
262.93000,7.59135,-2.07835
262.94000,7.68075,-1.97222
262.95000,7.79836,-2.11004
262.96000,7.80346,-2.27706
262.97000,7.54360,-2.35745
262.98000,7.85603,-2.51792
262.99000,7.74142,-2.65629
263.00000,7.81552,-2.38815
263.01000,7.69556,-2.40120
263.02000,7.44861,-2.42377
263.03000,7.61629,-2.47350
263.04000,7.51578,-2.69939
263.05000,7.47455,-2.54995
263.06000,7.56597,-2.59479
263.07000,7.83826,-2.60545
263.08000,7.17780,-2.55731
263.09000,7.40361,-3.13030
263.10000,7.40139,-3.06340
263.11000,7.40123,-2.67241
263.12000,7.66071,-3.19217
263.13000,7.64990,-3.60054
263.14000,7.22661,-3.01381
263.15000,7.23266,-3.26541
263.16000,7.62221,-3.45045
263.17000,7.50044,-3.39704
263.18000,7.19088,-3.41108
263.19000,7.22660,-3.41075
263.20000,7.57519,-3.47209
263.21000,7.29885,-3.57690
263.22000,7.28880,-3.22119
263.23000,7.03596,-3.56835
263.24000,7.25554,-3.61098
263.25000,7.40797,-3.70376
263.26000,7.21428,-3.86386
263.27000,7.16846,-3.46330
263.28000,6.87603,-3.67537
263.29000,7.00877,-3.70196
263.30000,6.98324,-3.90462
263.31000,6.85382,-3.83232
263.32000,6.81820,-3.94014
263.33000,6.96552,-3.88153
263.34000,6.65399,-3.58467
263.35000,6.90946,-3.96211
263.36000,6.79026,-4.33029
263.37000,7.01321,-4.03803
263.38000,6.73147,-4.16962
263.39000,6.76386,-4.39407
263.40000,6.66277,-4.34727
263.41000,7.09711,-4.23219
263.42000,7.07527,-4.49276
263.43000,7.00261,-4.58467
263.44000,6.50239,-4.25774
263.45000,6.21026,-4.73766
263.46000,6.34139,-4.81636
263.47000,6.53623,-4.78153
263.48000,6.85851,-4.43132
263.49000,6.55784,-4.82186
263.50000,6.37630,-4.30298
263.51000,6.40936,-4.74861
263.52000,6.40549,-5.01543
263.53000,6.30419,-4.80740
263.54000,6.50575,-4.73994
263.55000,6.33967,-4.92578
263.56000,6.72096,-5.09429
263.57000,6.32130,-5.13762
263.58000,6.04136,-5.39597
263.59000,6.20766,-5.01102
263.60000,6.21513,-5.04304
263.61000,6.10421,-4.69599
263.62000,6.15371,-5.29477
263.63000,5.89567,-4.99031
263.64000,6.18801,-5.20797
263.65000,5.95630,-5.48706
263.66000,6.25783,-5.40093
263.67000,5.83735,-5.27142
263.68000,5.95063,-5.26945
263.69000,5.73831,-5.16561
263.70000,5.75923,-5.56694
263.71000,5.93481,-5.47841
263.72000,5.67223,-5.62575
263.73000,5.88895,-5.60235
263.74000,5.97055,-5.62169
263.75000,5.37115,-5.65344
263.76000,5.79077,-5.70204
263.77000,5.31588,-5.49612
263.78000,5.29947,-5.76210
263.79000,5.81298,-5.71853
263.80000,5.59822,-5.91196
263.81000,5.11569,-6.03318
263.82000,5.41435,-6.06635
263.83000,5.37041,-6.00496
263.84000,5.14597,-6.15800
263.85000,5.03334,-5.90837
263.86000,5.58193,-5.77219
263.87000,5.00271,-6.07215
263.88000,5.27442,-6.09854
263.89000,5.33599,-6.23073
263.90000,5.03828,-6.00336
263.91000,5.05520,-6.04935
263.92000,5.18910,-6.23529
263.93000,5.28490,-6.39664
263.94000,5.09435,-6.59911
263.95000,5.03512,-6.46075
263.96000,5.04173,-6.04213
263.97000,4.87583,-6.30165
263.98000,5.00453,-6.28245
263.99000,4.76510,-6.26551
264.00000,4.88712,-6.41141
264.01000,4.90000,-6.35039
264.02000,4.93453,-6.33666
264.03000,4.31296,-6.23039
264.04000,4.52572,-6.45051
264.05000,4.48032,-6.75536
264.06000,4.41622,-6.30224
264.07000,4.46933,-6.72249
264.08000,4.66281,-6.74774
264.09000,4.20597,-6.82746
264.10000,4.46924,-6.57148
264.11000,4.21317,-6.49810
264.12000,4.10102,-6.57815
264.13000,4.39546,-7.05961
264.14000,4.14542,-6.90626
264.15000,4.14194,-6.67662
264.16000,3.92144,-6.98751
264.17000,3.71347,-6.83095
264.18000,4.14383,-7.09890
264.19000,4.13972,-6.69883
264.20000,4.05703,-6.93280
264.21000,3.57005,-7.14116
264.22000,3.74933,-7.07655
264.23000,3.76884,-7.19116
264.24000,3.85286,-7.22445
264.25000,3.63247,-7.21326
264.26000,3.74696,-7.26367
264.27000,3.46297,-7.38903
264.28000,3.59472,-7.23524
264.29000,3.25387,-7.11900
264.30000,3.60102,-7.52636
264.31000,3.26861,-7.29364
264.32000,3.36332,-7.41225
264.33000,3.26159,-7.20641
264.34000,3.14046,-7.43862
264.35000,3.36057,-7.60203
264.36000,3.02505,-7.16162
264.37000,3.03799,-7.37861
264.38000,2.68617,-7.30730
264.39000,3.37966,-7.27629
264.40000,2.86569,-7.42951
264.41000,2.87945,-7.41106
264.42000,2.81521,-7.52188
264.43000,2.74913,-7.53580
264.44000,2.75238,-7.91329
264.45000,2.76398,-7.47704
264.46000,2.78198,-7.23002
264.47000,2.71702,-7.67721
264.48000,2.45291,-8.09781
264.49000,2.37138,-8.09384
264.50000,2.29905,-7.60998
264.51000,2.45621,-7.57475
264.52000,2.40679,-7.69432
264.53000,2.40310,-7.65165
264.54000,2.02370,-7.62061
264.55000,1.78423,-7.63574
264.56000,2.01944,-7.59917
264.57000,2.36051,-7.64597
264.58000,1.88496,-7.98411
264.59000,1.99827,-7.47610
264.60000,1.76021,-8.02049
264.61000,1.95325,-7.58658
264.62000,2.02366,-7.72319
264.63000,1.52646,-7.86054
264.64000,2.09547,-7.98342
264.65000,1.61343,-8.02740
264.66000,1.46542,-8.02095
264.67000,1.69252,-7.50733
264.68000,1.94820,-7.40675
264.69000,1.34784,-7.88535
264.70000,1.44028,-7.89224
264.71000,1.12774,-8.00290
264.72000,1.27598,-7.83003
264.73000,1.07362,-7.76089
264.74000,1.27815,-7.65476
264.75000,1.54089,-7.84809
264.76000,1.30877,-8.11559
264.77000,1.10347,-8.06115
264.78000,0.99208,-7.93053
264.79000,1.07394,-8.03704
264.80000,1.21708,-7.84961
264.81000,0.95792,-7.61423
264.82000,1.09287,-8.00661
264.83000,1.17145,-8.09057
264.84000,1.02884,-7.83100
264.85000,0.86090,-8.34077
264.86000,0.22314,-8.16185
264.87000,0.39772,-7.90894
264.88000,0.63119,-7.78654
264.89000,0.57885,-7.77972
264.90000,0.57779,-7.81947
264.91000,0.32456,-8.06328
264.92000,0.25744,-8.12841
264.93000,0.20064,-8.12337
264.94000,0.48956,-8.08101
264.95000,0.19683,-7.86286
264.96000,0.25697,-7.72304
264.97000,0.31345,-7.78365
264.98000,0.20876,-7.64402
264.99000,0.14281,-8.06015
265.00000,0.09836,-7.95417
265.01000,-0.06847,-8.13275
265.02000,0.14281,-8.15461
265.03000,-0.42185,-8.19834
265.04000,-0.25555,-7.96751
265.05000,0.04897,-7.74570
265.06000,-0.29906,-7.90994
265.07000,-0.17930,-7.84796
265.08000,-0.84494,-8.00914
265.09000,-0.35052,-7.93118
265.10000,-0.32670,-7.95521
265.11000,-0.59290,-8.14000
265.12000,-0.40979,-7.92948
265.13000,-0.62853,-7.97886
265.14000,-0.85761,-7.96850
265.15000,-0.70349,-8.15966
265.16000,-0.96184,-8.02729
265.17000,-0.94477,-8.20443
265.18000,-0.81775,-7.77172
265.19000,-1.12180,-7.95265
265.20000,-0.60064,-7.91635
265.21000,-1.11917,-7.88229
265.22000,-1.47557,-7.80211
265.23000,-1.01738,-7.87005
265.24000,-1.30385,-7.85035
265.25000,-1.25587,-7.67949
265.26000,-1.00900,-7.77062
265.27000,-1.39765,-7.94866
265.28000,-1.39221,-7.92191
265.29000,-1.48334,-8.09014
265.30000,-1.51660,-7.86524
265.31000,-1.78778,-7.83824
265.32000,-1.58421,-7.89502
265.33000,-1.96279,-8.08855
265.34000,-1.58825,-7.91578
265.35000,-1.56040,-7.93940
265.36000,-1.85203,-7.48534
265.37000,-1.60408,-7.73502
265.38000,-1.62461,-7.50710
265.39000,-2.17369,-7.77527
265.40000,-1.90369,-8.06435
265.41000,-2.28427,-7.94766
265.42000,-2.13454,-7.83925
265.43000,-2.06666,-7.65824
265.44000,-2.06734,-7.77464
265.45000,-1.85239,-7.49741
265.46000,-1.97017,-7.58691
265.47000,-2.35905,-7.82856
265.48000,-2.41088,-7.68500
265.49000,-2.54188,-7.86275
265.50000,-2.53386,-7.88146
265.51000,-2.04865,-7.53220
265.52000,-2.60179,-7.71054
265.53000,-2.45772,-7.49237
265.54000,-2.61742,-7.57437
265.55000,-2.61228,-7.73641
265.56000,-2.61742,-7.65593
265.57000,-2.75543,-7.70445
265.58000,-2.69145,-7.30286
265.59000,-2.77955,-7.41001
265.60000,-3.08828,-7.66007
265.61000,-3.12857,-7.52918
265.62000,-3.23121,-7.40683
265.63000,-2.98427,-6.97739
265.64000,-3.15482,-7.54983
265.65000,-3.30692,-7.15183
265.66000,-2.95725,-7.36642
265.67000,-3.54300,-7.26926
265.68000,-3.29714,-7.43016
265.69000,-3.58923,-7.34116
265.70000,-3.40115,-7.29704
265.71000,-3.49124,-7.33787
265.72000,-3.49180,-6.85061
265.73000,-3.81078,-7.12266
265.74000,-3.64751,-7.21430
265.75000,-3.70664,-6.89665
265.76000,-3.78255,-7.11412
265.77000,-3.56969,-6.75202
265.78000,-3.90833,-6.80051
265.79000,-3.79845,-7.13189
265.80000,-4.21119,-7.13079
265.81000,-3.43473,-6.80822
265.82000,-4.29816,-6.95046
265.83000,-3.93926,-7.35438
265.84000,-4.18149,-6.98260
265.85000,-4.15479,-6.84015
265.86000,-4.49637,-6.71786
265.87000,-4.41756,-6.83765
265.88000,-4.39623,-7.07516
265.89000,-4.13719,-6.85759
265.90000,-4.03034,-7.11920
265.91000,-4.58776,-6.77418
265.92000,-4.61285,-6.57531
265.93000,-4.49360,-6.55089
265.94000,-4.25091,-7.02484
265.95000,-4.29088,-6.76455
265.96000,-4.40112,-6.65116
265.97000,-4.95479,-6.55288
265.98000,-4.58602,-6.58333
265.99000,-4.87931,-6.68925
266.00000,-4.89369,-6.40317
266.01000,-4.96623,-6.30884
266.02000,-4.80558,-6.14321
266.03000,-4.82272,-6.45450
266.04000,-4.94258,-6.38001
266.05000,-4.84366,-6.47665
266.06000,-4.89439,-6.53233
266.07000,-4.58360,-6.36082
266.08000,-5.19738,-6.53076
266.09000,-5.19000,-6.45787
266.10000,-4.82403,-6.41998
266.11000,-4.95388,-6.11843
266.12000,-5.07386,-6.18719
266.13000,-5.44016,-5.95008
266.14000,-5.21704,-6.06344
266.15000,-5.44922,-6.12405
266.16000,-5.06576,-5.90319
266.17000,-5.34791,-5.85678
266.18000,-5.35690,-5.85688
266.19000,-5.66869,-6.20618
266.20000,-5.46809,-5.69098
266.21000,-5.60642,-5.58074
266.22000,-5.49726,-5.76613
266.23000,-5.51980,-5.94967
266.24000,-5.30461,-5.56408
266.25000,-5.72233,-5.59609
266.26000,-5.54193,-5.51850
266.27000,-5.56329,-5.38880
266.28000,-5.61192,-5.38988
266.29000,-6.01171,-5.46932
266.30000,-5.96178,-5.54832
266.31000,-5.76612,-5.63306
266.32000,-6.03326,-5.37587
266.33000,-5.74463,-5.82909
266.34000,-5.74096,-5.47268
266.35000,-6.36410,-5.53805
266.36000,-6.21658,-5.13705
266.37000,-6.11533,-5.10696
266.38000,-6.27594,-5.10425
266.39000,-6.08010,-5.14806
266.40000,-5.80381,-4.71148
266.41000,-6.25604,-4.81574
266.42000,-6.18343,-5.04447
266.43000,-6.09927,-4.90382
266.44000,-6.27592,-5.11015
266.45000,-6.45000,-5.15353
266.46000,-6.39308,-4.81209
266.47000,-6.65638,-4.57794
266.48000,-6.61748,-4.65833
266.49000,-6.60064,-4.96604
266.50000,-6.80524,-4.53467
266.51000,-6.31064,-4.61782
266.52000,-6.41063,-4.61592
266.53000,-6.60640,-4.70132
266.54000,-6.43027,-4.62844
266.55000,-6.44166,-4.58203
266.56000,-6.62036,-4.52705
266.57000,-6.66411,-4.54610
266.58000,-6.82633,-4.49495
266.59000,-7.05514,-4.57781
266.60000,-6.92113,-4.74481
266.61000,-6.57629,-4.32077
266.62000,-6.96633,-4.25328
266.63000,-6.89739,-3.93934
266.64000,-6.44298,-4.32220
266.65000,-6.98528,-4.31017
