time_s,target_azimuth_deg,target_elevation_deg,imu_roll_deg,imu_pitch_deg,qpd_error_x,qpd_error_y
211.54000,119.85040,29.93100,6.58589,4.56705,-0.01383,0.07004
211.55000,119.87058,29.98783,6.58594,4.66907,-0.01301,0.08572
211.56000,119.87982,30.08808,6.82711,4.31490,-0.01385,0.06129
211.57000,119.76432,30.15925,6.83839,4.45987,-0.01847,0.05910
211.58000,119.83066,30.03883,6.94888,4.58424,-0.01560,0.07131
211.59000,119.77575,30.26001,6.88671,4.42814,-0.03355,0.05861
211.60000,119.80956,30.09410,6.87886,4.43455,-0.02169,0.07929
211.61000,119.88602,30.03212,6.95896,4.45433,-0.04908,0.06378
211.62000,119.77820,30.20845,6.77480,4.25579,-0.02672,0.05674
211.63000,119.90985,30.26812,6.35330,4.02423,-0.00773,0.07974
211.64000,119.65292,30.10985,6.93407,4.07807,-0.02854,0.07328
211.65000,119.84236,30.11093,6.73748,4.03305,-0.03557,0.06466
211.66000,119.89645,30.07185,6.90725,4.32700,-0.04461,0.09039
211.67000,119.83394,30.09666,7.00240,3.84764,-0.01699,0.08324
211.68000,119.92300,30.12433,7.12995,4.21446,-0.01729,0.08513
211.69000,119.81391,30.09950,6.88213,3.91755,-0.03406,0.08452
211.70000,119.96051,30.06732,7.08648,3.71357,-0.03445,0.08726
211.71000,119.97294,30.31574,7.22860,3.88535,-0.04744,0.08660
211.72000,119.97678,29.99648,6.92970,3.78097,-0.04177,0.10089
211.73000,119.83287,29.99721,6.91173,3.61960,-0.02170,0.10925
211.74000,119.84888,30.07920,6.76852,3.48614,-0.03772,0.08663
211.75000,119.86293,30.22265,7.36971,4.11493,-0.04326,0.09994
211.76000,119.95247,30.07788,7.31177,3.62499,-0.05255,0.10601
211.77000,119.82820,30.15740,7.15872,3.82258,-0.05627,0.07930
211.78000,119.92010,30.07881,7.06684,3.56955,-0.05419,0.06234
211.79000,119.76354,30.20487,6.92905,3.28136,-0.05533,0.10645
211.80000,119.85067,30.06511,7.11560,3.25960,-0.06037,0.07715
211.81000,119.85215,30.04018,7.30119,3.55449,-0.05692,0.10308
211.82000,119.91591,30.15015,7.32226,3.69115,-0.06237,0.08120
211.83000,119.85640,30.01003,7.37897,3.39587,-0.05158,0.08110
211.84000,119.75236,30.19464,7.36856,3.36063,-0.05672,0.08367
211.85000,119.70068,30.04675,7.74726,3.19306,-0.06031,0.10851
211.86000,119.77779,30.08728,7.64611,3.18443,-0.05379,0.09033
211.87000,119.90871,30.16310,7.50382,3.16757,-0.04944,0.07326
211.88000,119.83183,29.99814,7.36556,2.94961,-0.05309,0.08018
211.89000,119.89994,30.30423,7.26879,2.89161,-0.04446,0.08905
211.90000,119.86594,29.99201,7.66612,2.67468,-0.05048,0.12083
211.91000,119.75865,30.05562,7.37063,2.97689,-0.06475,0.09726
211.92000,119.80500,30.02382,7.69280,3.01336,-0.04968,0.07526
211.93000,119.84061,30.14048,7.32398,2.96646,-0.06492,0.09512
211.94000,119.90469,30.13001,7.41600,2.92531,-0.06331,0.09286
211.95000,119.83521,30.18874,7.59984,2.75270,-0.07585,0.10192
211.96000,119.87522,30.01714,7.84600,2.76769,-0.07913,0.10999
211.97000,119.78719,30.21065,7.49791,2.83831,-0.06389,0.09346
211.98000,119.79927,30.09205,7.63741,2.28693,-0.09101,0.10323
211.99000,119.89421,30.21132,7.90648,2.56674,-0.05626,0.09386
212.00000,119.98269,30.05762,7.86827,2.25027,-0.07208,0.09458
212.01000,119.75014,30.17435,7.82915,2.64187,-0.07508,0.11103
212.02000,119.70300,30.13014,7.56990,2.72394,-0.06593,0.10507
212.03000,119.86452,29.99735,7.62987,2.31250,-0.08046,0.06893
212.04000,119.93668,30.00680,7.61297,2.35099,-0.07471,0.09371
212.05000,119.85542,30.09589,7.79344,2.20150,-0.06800,0.09217
212.06000,119.72134,30.14007,7.86832,2.33818,-0.06449,0.09601
212.07000,119.74211,30.13849,7.80871,2.00659,-0.08733,0.11920
212.08000,119.92316,30.07071,7.55865,1.96358,-0.06392,0.11567
212.09000,119.87054,30.03738,7.76110,2.15471,-0.08428,0.12089
212.10000,120.00674,29.99405,7.76405,1.90529,-0.07409,0.10273
212.11000,119.84571,30.09449,8.03399,2.02404,-0.11135,0.11726
212.12000,120.01547,29.90807,7.59459,2.05549,-0.08820,0.11582
212.13000,119.88244,30.06804,7.61121,1.74849,-0.09872,0.10300
212.14000,119.96296,30.04457,7.73307,1.51121,-0.08180,0.07403
212.15000,119.70036,30.02666,7.65454,1.45968,-0.07177,0.10916
212.16000,120.07344,30.01397,7.84868,1.83819,-0.07685,0.12027
212.17000,120.00118,29.94036,7.73202,1.60443,-0.09521,0.09995
212.18000,119.83642,30.16614,8.11745,1.45718,-0.07791,0.11098
212.19000,119.78169,30.26021,8.10797,1.41591,-0.08637,0.09751
212.20000,119.83843,30.15144,7.67685,1.56797,-0.10003,0.12454
212.21000,119.79621,30.18154,7.93480,1.19783,-0.08926,0.09223
212.22000,119.82572,30.05483,7.63876,1.26773,-0.07668,0.10023
212.23000,119.73731,30.14410,8.07663,1.40583,-0.10416,0.10777
212.24000,120.02011,29.97627,7.83779,1.35871,-0.08311,0.09735
212.25000,120.03540,30.13639,7.87597,1.46161,-0.10959,0.10753
212.26000,119.78687,29.92636,7.94158,1.27424,-0.10144,0.12251
212.27000,119.77115,29.96294,8.03188,1.56519,-0.07986,0.10303
212.28000,119.81479,30.15489,7.97132,0.90963,-0.10576,0.12247
212.29000,119.82290,30.12879,7.72113,0.99576,-0.08681,0.13183
212.30000,119.78799,30.06499,7.95749,1.02752,-0.09121,0.12010
212.31000,119.91358,30.13384,7.72459,0.76136,-0.09653,0.11944
212.32000,119.97259,30.13415,8.09790,1.02341,-0.11990,0.11019
212.33000,119.73851,30.02356,7.86249,0.87041,-0.10107,0.11826
212.34000,119.82468,30.09619,7.97896,1.08065,-0.10865,0.13214
212.35000,119.83330,30.00602,7.43253,0.91336,-0.10496,0.10437
212.36000,119.87703,30.07904,8.00193,0.81677,-0.09992,0.11182
212.37000,119.74604,30.09764,7.98575,0.69495,-0.10720,0.09563
212.38000,119.90953,30.03188,7.91470,0.63467,-0.08789,0.13876
212.39000,119.70933,29.93334,7.97918,0.66770,-0.11911,0.13719
212.40000,119.91959,30.12860,7.94155,0.49917,-0.11117,0.11680
212.41000,119.82101,30.13159,7.86925,0.33672,-0.10193,0.11081
212.42000,119.82304,30.05664,7.84861,0.32708,-0.11539,0.12934
212.43000,119.81208,30.33110,8.14135,0.15277,-0.09510,0.13169
212.44000,119.87948,30.03861,8.06237,0.35902,-0.13030,0.12276
212.45000,119.85138,30.09888,7.97894,0.38468,-0.14424,0.10038
212.46000,119.91659,30.04688,8.23993,0.70454,-0.12494,0.12864
212.47000,119.90158,29.96825,8.01560,-0.12224,-0.12419,0.13924
212.48000,119.94014,30.12765,8.01535,0.06016,-0.11926,0.13837
212.49000,119.84005,30.16601,7.88837,-0.04176,-0.11066,0.11222
212.50000,119.88905,30.04642,7.68360,0.24310,-0.11492,0.12840
212.51000,119.90442,30.13286,8.16090,0.00316,-0.11295,0.13553
212.52000,119.81303,30.03353,7.93675,-0.28892,-0.12728,0.13378
212.53000,119.87291,30.07364,8.09252,-0.36254,-0.12833,0.12063
212.54000,119.82888,30.17643,8.15485,0.07054,-0.12065,0.11657
212.55000,119.93361,30.08999,7.79440,0.00199,-0.12937,0.11992
212.56000,119.86255,30.19524,8.21365,-0.48479,-0.11672,0.12871
212.57000,119.90414,30.04264,8.19720,-0.38095,-0.13394,0.11614
212.58000,119.91543,29.96351,8.00864,-0.48155,-0.12663,0.12270
212.59000,119.86170,30.11048,8.05024,-0.59432,-0.10271,0.12198
212.60000,119.87095,30.09771,7.90367,-0.40104,-0.09896,0.12216
212.61000,119.95832,30.10260,8.08309,-0.61587,-0.13259,0.13945
212.62000,119.94272,30.24199,7.87626,-0.76087,-0.13532,0.11852
212.63000,119.77555,30.16719,8.15304,-0.65438,-0.14583,0.12890
212.64000,119.88161,30.17075,8.12312,-0.75954,-0.14102,0.12258
212.65000,119.80025,30.12082,8.29401,-0.71946,-0.12382,0.12865
212.66000,119.82565,30.07208,7.77818,-0.77424,-0.11411,0.14221
212.67000,119.94443,30.05204,7.91824,-0.74363,-0.13282,0.11946
212.68000,119.81905,29.90365,7.88334,-0.70331,-0.14263,0.14935
212.69000,119.89331,30.14952,7.79424,-0.94422,-0.14619,0.14270
212.70000,119.82619,30.05929,7.96758,-1.04555,-0.14233,0.14355
212.71000,119.75578,30.07810,7.86834,-0.75665,-0.12901,0.13572
212.72000,119.93484,30.01248,7.94003,-0.97712,-0.14155,0.16119
212.73000,119.90621,30.27707,7.82892,-1.09642,-0.13591,0.13625
212.74000,119.94639,30.11462,7.80525,-1.19759,-0.13275,0.14912
212.75000,119.74141,30.11085,7.85569,-1.20317,-0.13741,0.11036
212.76000,119.91048,30.17031,8.02960,-1.00504,-0.13621,0.12959
212.77000,119.85469,30.14206,7.93394,-1.35773,-0.12338,0.13868
212.78000,119.95387,29.99656,7.89687,-1.59278,-0.15058,0.11988
212.79000,119.83770,30.16865,7.99449,-1.33236,-0.13876,0.12846
212.80000,119.80541,30.18616,7.84406,-1.46672,-0.15729,0.11289
212.81000,119.75766,29.91886,8.40839,-1.79093,-0.13193,0.15096
212.82000,119.78439,30.08224,8.04834,-1.71489,-0.15393,0.12423
212.83000,119.91656,30.07129,8.05943,-1.68439,-0.16124,0.15374
212.84000,119.83391,30.02220,7.77507,-1.58811,-0.12624,0.14872
212.85000,119.91091,30.22586,8.24067,-1.68223,-0.15040,0.15092
212.86000,119.87372,30.11228,7.79961,-1.94328,-0.16223,0.12595
212.87000,119.82919,30.14686,7.86849,-1.72812,-0.12915,0.12725
212.88000,119.96443,29.99140,7.80647,-1.86700,-0.16079,0.13748
212.89000,119.94195,30.02223,7.88919,-1.73974,-0.14933,0.12871
212.90000,119.83816,30.06451,7.83676,-2.13427,-0.16514,0.13466
212.91000,119.87805,30.16488,7.94176,-2.15036,-0.14068,0.14312
212.92000,119.93765,30.06356,7.35420,-2.16404,-0.16750,0.15072
212.93000,119.76904,30.02682,7.54447,-1.87060,-0.17061,0.13871
212.94000,119.81880,30.15113,7.34707,-2.38597,-0.14794,0.14097
212.95000,119.80020,30.13856,7.40037,-2.30371,-0.15987,0.15160
212.96000,119.84024,30.22230,7.67790,-2.38999,-0.13652,0.12952
212.97000,119.84536,30.08321,7.64656,-2.33562,-0.16382,0.15329
212.98000,119.74283,30.15508,7.78631,-2.24673,-0.16087,0.16137
212.99000,119.92103,30.25316,7.45465,-2.54886,-0.16316,0.16997
213.00000,119.81635,30.16896,7.55416,-2.46050,-0.16763,0.14590
213.01000,119.79731,30.03929,7.44090,-2.45165,-0.17285,0.14166
213.02000,119.77455,30.03123,7.63468,-2.43236,-0.15456,0.14936
213.03000,119.86860,30.13759,7.49041,-2.79165,-0.15469,0.13017
213.04000,119.78872,30.11158,7.35210,-2.79464,-0.14380,0.12946
213.05000,119.78127,30.00843,7.35871,-2.95647,-0.17099,0.13413
213.06000,119.84215,30.01253,6.90393,-2.67958,-0.14665,0.15261
213.07000,119.84563,30.08016,7.45834,-2.57951,-0.16479,0.15667
213.08000,119.87236,30.01228,7.57977,-2.67505,-0.15770,0.16994
213.09000,119.94128,29.94295,7.39521,-2.97543,-0.17016,0.14006
213.10000,119.95376,30.18161,7.42031,-2.85356,-0.14940,0.14552
213.11000,119.90609,30.14361,7.37294,-3.14742,-0.17210,0.17358
213.12000,119.81878,30.13828,7.51564,-2.98966,-0.16648,0.14615
213.13000,119.80188,30.01390,7.63031,-2.90061,-0.15699,0.15369
213.14000,119.86074,30.10024,7.48165,-3.19721,-0.18019,0.16521
213.15000,119.74976,30.03992,7.44080,-3.23912,-0.16903,0.14958
213.16000,119.84182,30.08736,7.34406,-3.58119,-0.17116,0.15235
213.17000,119.90263,30.09977,7.15741,-3.24428,-0.18337,0.16397
213.18000,119.83214,30.08560,7.18634,-3.52216,-0.17487,0.16829
213.19000,119.89217,29.97575,7.30289,-3.13293,-0.17160,0.14020
213.20000,119.82768,30.05680,7.35073,-3.50335,-0.16323,0.14823
213.21000,119.78710,30.12670,7.18303,-3.35521,-0.15787,0.14849
213.22000,119.80252,30.08487,6.91092,-3.59658,-0.17067,0.13573
213.23000,119.80721,30.00062,7.22565,-3.47707,-0.18184,0.15329
213.24000,119.77774,30.18544,6.95687,-4.13258,-0.16074,0.14647
213.25000,119.68957,30.09879,7.14832,-3.47817,-0.17435,0.13983
213.26000,119.94899,30.02190,7.34059,-3.71000,-0.17190,0.13756
213.27000,119.98567,30.01539,7.41479,-3.79350,-0.15223,0.16974
213.28000,119.81692,30.12078,7.00529,-3.82519,-0.17153,0.15878
213.29000,119.78208,30.10248,7.07991,-3.76907,-0.17092,0.15296
213.30000,119.85631,30.04116,6.98743,-3.76213,-0.16164,0.16756
213.31000,119.86626,29.97880,7.04330,-3.74082,-0.18551,0.14487
213.32000,119.89285,30.12393,7.08854,-3.66682,-0.17932,0.13723
213.33000,119.81582,30.08388,6.94993,-4.06149,-0.19709,0.13928
213.34000,119.95256,30.20538,7.08608,-3.76065,-0.18687,0.14819
213.35000,119.85265,30.18287,6.60796,-3.99836,-0.18219,0.15897
213.36000,119.78486,30.21789,6.59996,-4.12568,-0.17750,0.16234
213.37000,119.90471,30.15684,6.94278,-3.91690,-0.18244,0.14762
213.38000,119.88802,30.17598,6.96686,-4.21247,-0.18432,0.15570
213.39000,119.84397,30.05040,7.00278,-4.05939,-0.17926,0.15544
213.40000,119.84550,30.01934,6.48317,-4.46017,-0.15939,0.15726
213.41000,119.78692,30.10310,6.34877,-4.48733,-0.19630,0.14828
213.42000,119.77267,30.14581,6.62813,-4.18259,-0.18793,0.17105
213.43000,119.78312,30.15984,6.66999,-4.33365,-0.16610,0.16229
213.44000,119.90530,30.22582,6.64576,-4.39428,-0.19009,0.17219
213.45000,119.71998,30.01772,6.69621,-4.72920,-0.19105,0.16714
213.46000,119.86076,30.08466,6.58609,-4.68153,-0.16666,0.15624
213.47000,119.87121,30.01378,6.59476,-4.53432,-0.19377,0.15316
213.48000,119.91402,30.22377,6.29485,-4.36221,-0.19845,0.16075
213.49000,119.89520,30.11690,6.68280,-4.58653,-0.17902,0.15487
213.50000,119.79164,30.03358,6.34143,-4.70759,-0.17592,0.15441
213.51000,119.78773,30.33085,6.65816,-4.69131,-0.20821,0.17745
213.52000,119.86302,30.15467,6.13225,-4.75751,-0.16597,0.15290
213.53000,119.94767,30.17056,6.31434,-4.66915,-0.21276,0.14918
213.54000,119.87785,30.06110,6.49698,-5.05525,-0.19022,0.15563
213.55000,119.83203,30.08781,6.28701,-5.12033,-0.17771,0.15627
213.56000,119.80172,30.03227,6.47196,-4.69168,-0.18036,0.16533
213.57000,119.86981,30.06863,6.15643,-4.94038,-0.19475,0.15969
213.58000,119.77913,30.06648,6.26138,-4.93248,-0.16883,0.16338
213.59000,119.84542,30.11824,6.34797,-5.16069,-0.17129,0.16806
213.60000,119.78906,30.06003,6.23925,-5.05913,-0.20820,0.16787
213.61000,119.89746,30.07836,6.09721,-5.25641,-0.17591,0.15711
213.62000,119.79363,30.10023,5.97382,-5.41692,-0.18692,0.17894
213.63000,119.83418,30.15223,5.87981,-5.20015,-0.18886,0.15114
213.64000,119.87978,30.02982,6.10712,-5.35833,-0.16068,0.13609
213.65000,119.82205,30.20000,5.77880,-5.43428,-0.18533,0.15914
213.66000,119.84368,30.24092,6.04139,-5.33336,-0.18429,0.15144
213.67000,119.92244,29.95385,6.29094,-5.61160,-0.17473,0.14169
213.68000,119.75814,30.09466,5.75641,-5.49289,-0.18406,0.16378
213.69000,119.82354,29.99712,6.08679,-5.49056,-0.18647,0.16305
213.70000,119.84059,30.08623,5.89202,-5.78601,-0.19520,0.16803
213.71000,119.86602,29.90635,5.61969,-5.92750,-0.18402,0.14891
213.72000,119.82887,30.04537,5.66049,-6.08272,-0.18312,0.17857
213.73000,119.85281,30.14022,5.87759,-5.57660,-0.18508,0.15710
213.74000,119.78319,29.94549,5.43072,-5.55079,-0.19093,0.14703
213.75000,120.01156,30.03308,5.83805,-5.49329,-0.19481,0.15940
213.76000,119.89024,30.05380,5.35650,-5.83347,-0.20153,0.14441
213.77000,119.72340,30.16048,5.59051,-5.82246,-0.19458,0.15609
213.78000,119.75032,30.05663,5.60630,-5.63079,-0.21306,0.17837
213.79000,119.69395,30.19184,5.52994,-5.69528,-0.18710,0.14481
213.80000,119.75692,30.09603,5.89363,-6.28860,-0.18819,0.17756
213.81000,119.87768,30.18173,5.55471,-6.11547,-0.18414,0.16176
213.82000,119.87568,30.15497,5.52258,-5.82428,-0.19502,0.17147
213.83000,119.68946,30.00582,5.39784,-5.93438,-0.17693,0.16767
213.84000,119.92235,30.04479,5.51830,-5.93203,-0.20023,0.16298
213.85000,119.93197,30.09828,5.25753,-6.12411,-0.20999,0.14847
213.86000,119.79807,30.14046,5.31127,-6.29870,-0.18142,0.15694
213.87000,119.87381,30.08579,5.18277,-6.41828,-0.20743,0.14848
213.88000,119.73776,30.15638,5.51685,-6.05792,-0.19470,0.15227
213.89000,119.98079,30.04156,5.11887,-5.80683,-0.17120,0.14422
213.90000,119.97050,30.14429,5.10968,-6.08340,-0.18218,0.17896
213.91000,119.92599,30.00602,5.12320,-6.36488,-0.18842,0.13398
213.92000,120.00617,30.07026,5.08940,-6.61950,-0.18987,0.14367
213.93000,119.83546,29.97581,4.89605,-6.50030,-0.21177,0.15560
213.94000,119.86281,30.21011,4.88234,-6.22933,-0.21847,0.15941
213.95000,119.62067,30.03686,4.84509,-6.28695,-0.21744,0.16332
213.96000,119.88252,30.23789,4.92543,-6.30908,-0.19943,0.15643
213.97000,119.81149,30.07079,4.73964,-6.47179,-0.20067,0.14858
213.98000,119.84613,29.94771,4.55875,-6.70590,-0.20558,0.16473
213.99000,119.87892,30.02713,4.80002,-6.42068,-0.20518,0.15556
214.00000,119.84844,30.11593,4.67618,-6.34103,-0.20001,0.16799
214.01000,119.78918,30.23964,4.65257,-6.13666,-0.21488,0.14419
214.02000,119.97860,30.10769,4.81182,-6.77677,-0.19554,0.15992
214.03000,119.63086,30.09562,4.66694,-6.46496,-0.19387,0.14387
214.04000,119.88074,30.00729,4.31334,-6.75135,-0.18556,0.14324
214.05000,119.87184,30.10948,4.45029,-6.31094,-0.20158,0.16011
214.06000,119.95445,29.97526,4.28837,-6.44366,-0.21371,0.13913
214.07000,119.84018,30.08303,4.30860,-7.09284,-0.20996,0.14576
214.08000,119.99532,30.15815,4.25277,-6.48933,-0.21510,0.13341
214.09000,119.96191,30.14689,4.17956,-6.60911,-0.21095,0.16946
214.10000,119.84000,30.03497,4.22790,-6.52378,-0.19842,0.18431
214.11000,119.70408,30.10696,4.26645,-6.70053,-0.18100,0.16453
214.12000,119.92391,30.09450,3.94656,-6.96895,-0.18774,0.15530
214.13000,119.83452,30.04219,4.20253,-6.76852,-0.21559,0.16258
214.14000,119.75514,30.08760,3.86398,-6.56989,-0.19013,0.18781
214.15000,119.80785,30.11379,4.03932,-7.07394,-0.21642,0.16380
214.16000,119.67842,30.10411,4.04565,-6.65978,-0.20051,0.15401
214.17000,119.84237,29.98670,4.10950,-6.71204,-0.17434,0.14879
214.18000,120.04201,30.16117,3.78674,-7.10885,-0.20792,0.13284
214.19000,119.86039,30.18812,3.83750,-6.88709,-0.17710,0.11962
214.20000,119.94275,30.05537,3.71560,-7.11179,-0.19190,0.16285
214.21000,119.77931,30.13481,4.03627,-7.20321,-0.18835,0.14721
214.22000,119.82773,29.98655,3.96397,-7.24360,-0.17594,0.17386
214.23000,119.80821,30.01181,3.80182,-6.96841,-0.17343,0.14927
214.24000,119.95793,30.14623,3.70119,-6.96268,-0.19103,0.15268
214.25000,119.76593,30.13854,3.55282,-7.09377,-0.19138,0.15195
214.26000,119.91225,30.09107,3.55758,-7.12393,-0.20312,0.16853
214.27000,119.80222,29.95858,3.19236,-6.91911,-0.19151,0.15888
214.28000,119.75515,29.99614,3.44628,-7.15002,-0.21013,0.14788
214.29000,119.86311,29.92560,3.27423,-7.03735,-0.18369,0.18065
214.30000,119.87325,30.11883,3.22669,-7.26918,-0.20528,0.15292
214.31000,119.86353,29.98799,3.37458,-7.45274,-0.21246,0.17292
214.32000,119.97030,29.92241,3.49277,-7.28674,-0.19238,0.18765
214.33000,119.76480,30.09310,3.19733,-7.34529,-0.20904,0.16464
214.34000,119.98974,30.04174,3.06642,-7.39579,-0.19836,0.17250
214.35000,119.79864,29.83357,3.47573,-7.12800,-0.20429,0.18383
214.36000,119.78675,30.11735,3.27303,-7.28421,-0.21375,0.15435
214.37000,119.79759,30.18827,3.29769,-7.56976,-0.21196,0.14994
214.38000,119.86927,30.14084,3.09302,-7.69604,-0.20183,0.17130
214.39000,119.85603,30.09227,2.77971,-7.36167,-0.19822,0.14070
214.40000,119.89133,29.98817,2.98247,-7.48674,-0.19412,0.14611
214.41000,119.82881,29.90507,2.81989,-7.55566,-0.18411,0.14534
214.42000,119.75985,29.97797,2.79910,-7.53630,-0.18770,0.16150
214.43000,120.12724,30.01886,3.08579,-7.70630,-0.22028,0.15689
214.44000,119.81276,30.07913,2.77196,-7.42981,-0.21670,0.17469
214.45000,119.85570,29.92788,2.50306,-7.44234,-0.18961,0.15010
214.46000,119.83831,30.07825,2.65178,-7.28588,-0.20230,0.15036
214.47000,119.79043,30.25553,2.64540,-7.71983,-0.20221,0.16207
214.48000,119.77109,30.06934,2.18027,-7.59031,-0.19814,0.15013
214.49000,119.75953,30.02200,2.64389,-7.77148,-0.18442,0.14693
214.50000,119.95251,30.03676,2.52207,-7.67024,-0.19307,0.15477
214.51000,119.91705,29.96079,2.40013,-7.51308,-0.19304,0.15720
214.52000,119.96382,30.29076,2.69043,-7.61826,-0.18564,0.14319
214.53000,119.95599,29.99896,2.36956,-7.82507,-0.18530,0.17093
214.54000,119.92447,29.98201,2.37620,-7.84605,-0.21293,0.14835
214.55000,119.93742,30.13302,2.09272,-7.72969,-0.22187,0.17112
214.56000,119.66699,30.10044,2.31238,-7.46231,-0.19990,0.15101
214.57000,119.91533,30.00530,2.30236,-7.70056,-0.19897,0.14014
214.58000,120.04553,30.06705,2.10811,-7.60379,-0.19116,0.15723
214.59000,119.86823,30.06283,1.94380,-7.28499,-0.18546,0.14590
214.60000,119.95018,30.09395,2.12152,-7.82983,-0.18936,0.13047
214.61000,119.96323,30.11151,1.87647,-7.69291,-0.19595,0.14162
214.62000,119.82697,30.08946,1.81642,-7.66785,-0.19923,0.17937
214.63000,119.83360,30.04640,1.93747,-7.50360,-0.18867,0.11340
214.64000,119.83509,30.03580,1.71887,-7.57718,-0.19997,0.14743
214.65000,119.80012,30.15984,1.70522,-7.43965,-0.19202,0.15216
214.66000,119.82195,30.11249,1.67719,-7.83878,-0.18190,0.16594
214.67000,119.99973,30.14063,1.50078,-7.67129,-0.20523,0.13436
214.68000,119.79256,30.19786,1.42683,-7.83653,-0.19046,0.13293
214.69000,119.73208,30.08048,1.69435,-7.78144,-0.19125,0.13811
214.70000,119.77229,30.19093,1.27195,-7.82283,-0.20283,0.18488
214.71000,119.80166,30.25054,1.25469,-7.80419,-0.18764,0.14481
214.72000,119.93946,30.07013,1.39791,-7.90579,-0.20279,0.17003
214.73000,119.92486,30.06575,1.63042,-7.61103,-0.22002,0.14685
214.74000,119.85645,30.13036,1.43162,-7.96108,-0.18751,0.16141
214.75000,119.72771,29.95782,1.30219,-7.86125,-0.20238,0.14057
214.76000,119.88881,30.14309,1.22250,-7.55627,-0.18306,0.13717
214.77000,119.80876,30.03597,1.26214,-7.87026,-0.18067,0.17440
214.78000,119.93263,30.12321,0.98980,-8.02106,-0.19171,0.14568
214.79000,119.79508,30.05659,0.86345,-8.04752,-0.18455,0.16472
214.80000,119.90809,30.07389,0.90920,-7.44637,-0.18315,0.12510
214.81000,119.80043,30.08622,0.95291,-8.14206,-0.19120,0.16843
214.82000,119.74135,30.05632,1.06660,-7.95803,-0.18268,0.17082
214.83000,119.98519,30.13200,0.48839,-7.73327,-0.18487,0.13668
214.84000,119.81271,30.00555,0.82001,-7.88843,-0.18245,0.15759
214.85000,119.80663,30.18766,1.05769,-7.84907,-0.18967,0.14540
214.86000,119.81278,29.97466,0.52993,-8.33138,-0.20475,0.15319
214.87000,119.98746,30.10232,0.52401,-8.04078,-0.18881,0.13685
214.88000,119.88177,30.13026,0.80222,-8.18828,-0.19202,0.11970
214.89000,119.95034,30.08623,0.78361,-8.03921,-0.18699,0.15947
214.90000,119.93230,30.02755,0.87215,-7.88719,-0.18580,0.13734
214.91000,119.82010,29.99293,0.66194,-7.89397,-0.18854,0.14827
214.92000,120.00051,30.06594,0.35699,-8.42356,-0.18217,0.15780
214.93000,119.70860,30.19718,0.26560,-7.96122,-0.17059,0.13771
214.94000,119.78320,29.99801,0.25546,-7.79518,-0.17720,0.13184
214.95000,119.98180,30.05748,0.19119,-8.16509,-0.19809,0.13877
214.96000,119.70480,30.11668,0.22950,-7.84453,-0.18177,0.13623
214.97000,119.92775,30.10439,0.04857,-8.01717,-0.17855,0.14954
214.98000,119.78459,30.15828,0.12717,-7.87724,-0.17876,0.13210
214.99000,119.79544,30.19977,0.52328,-7.83546,-0.17834,0.14070
215.00000,119.91188,30.15668,0.03662,-7.80963,-0.18218,0.13519
215.01000,119.87213,30.06466,0.13755,-7.93228,-0.18315,0.11843
215.02000,119.84556,30.05844,0.14512,-7.96891,-0.17844,0.14327
215.03000,119.84912,29.98248,-0.05324,-7.88404,-0.18715,0.13387
215.04000,119.83936,30.07982,0.05525,-7.80467,-0.17015,0.13075
215.05000,119.84660,30.07357,-0.26553,-8.18448,-0.18258,0.14647
215.06000,119.82461,30.07173,-0.32926,-7.93521,-0.18441,0.12565
215.07000,119.88038,30.13111,-0.19787,-7.95465,-0.17850,0.13945
215.08000,119.84736,30.16161,-0.65052,-8.04189,-0.16597,0.13409
215.09000,119.83030,29.93476,-0.38855,-8.04694,-0.17700,0.14798
215.10000,119.87221,30.05504,-0.34903,-8.05486,-0.16142,0.13013
215.11000,119.86748,30.19953,-0.88829,-7.60432,-0.17282,0.12009
215.12000,119.92493,30.11084,-0.41954,-8.00819,-0.19678,0.14704
215.13000,119.78889,30.23461,-0.49578,-8.14433,-0.18437,0.13178
215.14000,119.83389,30.06317,-0.56326,-8.09878,-0.16852,0.12547
215.15000,119.82908,30.04100,-0.68899,-8.05180,-0.18819,0.12912
215.16000,119.70064,30.18159,-0.76027,-7.92145,-0.16436,0.12590
215.17000,119.76599,30.02609,-0.95083,-8.03597,-0.16216,0.13970
215.18000,119.91696,30.16813,-0.85114,-7.90155,-0.18119,0.13056
215.19000,119.83539,30.13197,-0.87302,-7.62510,-0.16509,0.13947
215.20000,119.88065,30.19022,-1.19417,-8.01977,-0.16144,0.14406
215.21000,119.84759,30.15238,-1.33373,-7.89857,-0.16465,0.12384
215.22000,119.79255,30.07349,-1.00889,-7.90804,-0.17570,0.12354
215.23000,119.86242,30.03410,-1.44626,-7.89846,-0.17376,0.12136
215.24000,120.02209,30.11655,-1.25951,-7.87112,-0.18308,0.11126
215.25000,119.86778,30.00812,-1.35901,-8.06430,-0.16613,0.13555
215.26000,119.92541,30.07922,-1.09821,-8.02059,-0.15694,0.11030
215.27000,119.77445,30.07030,-1.45678,-7.90388,-0.16514,0.14172
215.28000,119.79043,30.06283,-1.51865,-7.77582,-0.13589,0.13926
215.29000,119.92650,30.08480,-1.50196,-7.81388,-0.14814,0.13018
215.30000,119.79812,30.19765,-1.44109,-8.00289,-0.16145,0.11557
215.31000,119.75649,30.00067,-1.77534,-7.74881,-0.17113,0.11236
